CustomerID,Age,Gender,Region,No.ofProductsPurchased,TotalSpend(Annually),CreditScore,MaritalStatus,LoyaltyStatus,TransactionFrequency(per month)
3756,56,Female,East,36,65286.24920365459,649,Single,Platinum,14
3757,45,Female,North,12,43065.498241284455,316,Married,Gold,11
3758,22,Female,North,27,32748.94979197577,765,Divorced,Gold,8
3759,25,Female,North,46,27365.812272748255,662,Married,Silver,6
3760,42,Male,North,34,23137.6191526427,509,Married,Silver,5
3761,44,Female,South,33,19794.461245313156,824,Single,New,2
3762,63,Female,East,28,21351.033252501526,719,Divorced,Silver,5
3763,40,Female,West,31,2759.0308747899435,432,Divorced,New,2
3764,47,Male,East,32,67300.94997204919,313,Married,Platinum,13
3765,62,Male,North,20,44739.31212186989,343,Divorced,Gold,11
3766,64,Female,West,40,43182.13041991752,676,Divorced,Gold,10
3767,40,Female,South,35,8005.1266685595265,594,Married,New,1
3768,66,Female,North,31,31469.405844084184,695,Married,Gold,11
3769,64,Female,North,31,79018.43876723932,403,Divorced,Platinum,13
3770,37,Female,West,38,28982.53015554457,744,Married,Silver,3
3771,35,Female,South,22,55395.09597407887,361,Single,Platinum,12
3772,35,Male,West,45,31886.705178259577,711,Divorced,Gold,9
3773,19,Female,South,41,85830.2182259757,620,Married,Platinum,12
3774,21,Female,North,9,36303.64911688404,430,Divorced,Gold,8
3775,47,Female,East,9,6927.212893248163,498,Divorced,New,1
3776,50,Female,North,15,23180.7676957554,335,Single,Silver,5
3777,53,Female,East,13,29790.999875098583,515,Single,Silver,6
3778,35,Female,East,22,47781.128339097486,605,Divorced,Gold,11
3779,54,Male,South,16,43561.45563123423,311,Single,Gold,8
3780,36,Male,West,32,18925.119391547258,382,Married,Silver,5
3781,64,Male,South,2,63095.40810752348,331,Divorced,Platinum,12
3782,45,Male,North,26,94112.1900284473,707,Single,Platinum,14
3783,57,Male,West,14,79267.05326376965,385,Divorced,Platinum,12
3784,37,Male,East,38,26839.226730781535,710,Divorced,Silver,6
3785,66,Female,East,34,5048.777858831471,555,Married,New,2
3786,50,Female,North,8,32061.472733030532,540,Married,Gold,9
3787,29,Female,West,36,36653.72916479252,751,Married,Gold,10
3788,68,Female,North,21,17417.237914325447,300,Single,Silver,7
3789,32,Female,North,46,8036.49534782952,581,Single,New,2
3790,58,Female,South,43,25507.679844856353,813,Single,Silver,5
3791,56,Male,North,28,54420.64611940203,418,Married,Platinum,12
3792,19,Female,West,46,81069.26993809384,804,Divorced,Platinum,13
3793,46,Male,North,44,47482.710139895906,379,Married,Gold,8
3794,58,Male,West,48,43947.285907999336,518,Single,Gold,8
3795,27,Female,East,6,40222.23825968843,816,Single,Gold,10
3796,19,Female,North,20,36237.265698777745,765,Single,Gold,8
3797,68,Female,West,31,94354.83747929477,817,Married,Platinum,12
3798,28,Female,East,33,71140.244107051,801,Single,Platinum,13
3799,30,Female,West,44,8698.542222104068,357,Married,New,1
3800,27,Female,East,7,45659.99676436394,636,Divorced,Gold,11
3801,31,Female,South,8,27243.404479212895,809,Married,Silver,3
3802,35,Male,North,9,19897.975201616464,725,Single,New,2
3803,68,Female,North,2,7738.82664285668,669,Divorced,New,2
3804,26,Female,East,17,51702.04678593242,710,Single,Platinum,12
3805,56,Male,South,45,34108.6786996149,731,Divorced,Gold,9
3806,45,Female,West,37,1316.7563529264808,495,Single,New,2
3807,20,Female,South,42,33798.271398833815,676,Married,Gold,8
3808,37,Male,West,44,53071.97553430567,664,Single,Platinum,13
3809,23,Female,West,17,15016.17041186253,704,Married,New,1
3810,44,Female,North,38,10282.062131330778,791,Married,New,2
3811,19,Female,East,35,22088.686494228892,365,Divorced,Silver,6
3812,46,Female,North,47,94942.0453560006,690,Married,Platinum,14
3813,55,Female,North,39,26228.640188622143,382,Married,Silver,6
3814,20,Female,North,30,97197.7961825878,780,Married,Platinum,12
3815,33,Male,West,6,18399.701606347808,528,Divorced,Silver,4
3816,47,Female,North,4,76554.2908202647,524,Single,Platinum,13
3817,57,Female,West,37,65928.97265829194,412,Single,Platinum,12
3818,19,Male,East,35,5444.378161228306,484,Married,New,1
3819,34,Male,West,9,23356.137443764324,811,Married,Silver,3
3820,58,Female,West,6,15542.791957137977,472,Single,Silver,5
3821,29,Male,South,13,18498.842028224746,822,Married,Silver,3
3822,52,Female,North,22,7342.955013195977,504,Single,New,2
3823,60,Female,North,28,45458.56049080599,837,Divorced,Gold,10
3824,18,Male,North,30,78472.56837437516,618,Married,Platinum,12
3825,62,Female,North,36,19062.43541923015,458,Married,Silver,6
3826,32,Female,South,2,70254.205836137,577,Single,Platinum,12
3827,43,Male,South,36,1864.3313069324613,447,Single,New,2
3828,54,Male,South,8,97658.98083962958,382,Divorced,Platinum,14
3829,38,Male,South,45,18686.77471210288,718,Married,New,2
3830,66,Male,North,42,31312.046938149266,837,Single,Gold,10
3831,48,Female,West,9,17497.359984874958,848,Divorced,Silver,6
3832,42,Male,East,1,6229.849970698781,691,Single,New,1
3833,40,Male,South,13,61621.5037064608,432,Single,Platinum,13
3834,41,Male,West,15,9409.606282127155,541,Divorced,New,1
3835,55,Male,South,32,17555.905808710748,750,Divorced,New,2
3836,45,Male,North,34,35465.83025822166,499,Divorced,Gold,9
3837,38,Female,North,43,15091.521167857141,416,Divorced,Silver,4
3838,60,Male,West,31,8195.026520826772,518,Divorced,New,1
3839,35,Female,West,14,4816.80738640959,604,Divorced,New,2
3840,53,Male,West,47,82118.88559288885,542,Married,Platinum,12
3841,52,Male,North,14,3582.7734287916774,591,Divorced,New,2
3842,62,Male,North,48,2285.859334223539,600,Married,New,1
3843,26,Male,East,29,25129.673876786186,687,Single,Silver,5
3844,55,Male,West,47,21754.868822199885,508,Single,Silver,6
3845,47,Male,East,19,61758.48505349905,613,Divorced,Platinum,14
3846,61,Male,South,27,2238.6519960958285,325,Single,New,1
3847,51,Male,East,9,6224.316349974701,378,Divorced,New,2
3848,49,Female,South,37,7529.949461868169,427,Divorced,New,1
3849,20,Male,South,37,35677.7392424623,712,Married,Gold,9
3850,20,Female,East,43,44702.85070694248,436,Single,Gold,11
3851,45,Male,West,28,59156.1099366386,633,Divorced,Platinum,13
3852,61,Female,South,24,36768.313821902186,847,Single,Gold,11
3853,32,Male,West,28,87244.11433999777,687,Married,Platinum,13
3854,58,Male,North,36,6941.291676823714,529,Single,New,1
3855,40,Male,South,18,35410.47253807825,720,Married,Gold,9
3856,57,Female,North,25,16832.025023203998,423,Married,Silver,5
3857,28,Female,East,35,30849.46849894484,387,Married,Gold,9
3858,65,Female,West,4,8541.236619273572,440,Divorced,New,2
3859,49,Female,East,14,16127.1292435179,350,Divorced,Silver,7
3860,53,Male,South,39,55742.257610319386,704,Single,Platinum,12
3861,50,Male,North,26,3139.3956724780032,636,Divorced,New,2
3862,41,Male,South,8,21685.04556359772,665,Divorced,Silver,6
3863,56,Female,East,24,45795.74160472992,557,Single,Gold,8
3864,51,Male,West,16,62374.0162970553,687,Married,Platinum,14
3865,45,Female,West,20,40870.164967195036,344,Married,Gold,11
3866,54,Female,South,15,16355.587830750646,568,Single,Silver,5
3867,24,Female,South,7,21967.665077047874,610,Divorced,Silver,5
3868,21,Female,North,17,2598.7509403957747,577,Single,New,1
3869,54,Female,East,22,60559.57794452825,774,Single,Platinum,12
3870,18,Male,South,22,68341.42170544647,444,Divorced,Platinum,12
3871,18,Female,North,12,26420.21548051286,534,Single,Silver,5
3872,64,Female,South,18,7695.877869102112,435,Divorced,New,1
3873,37,Male,West,46,21224.594647279802,744,Divorced,Silver,3
3874,36,Female,North,47,16780.067312886127,652,Single,Silver,4
3875,46,Female,North,15,64034.581001197315,693,Married,Platinum,14
3876,27,Male,South,37,40107.115530602765,574,Divorced,Gold,9
3877,35,Male,East,16,47388.235573902464,683,Married,Gold,10
3878,45,Male,West,5,98412.73074066652,622,Divorced,Platinum,12
3879,52,Female,East,2,6737.238415215222,482,Married,New,2
3880,60,Male,North,28,67534.32452487007,739,Single,Platinum,14
3881,64,Male,East,41,7241.081083249408,362,Divorced,New,2
3882,48,Male,North,27,66811.50679102993,333,Single,Platinum,12
3883,44,Female,East,31,16254.734534166064,776,Single,New,1
3884,28,Male,South,41,18656.49857543515,386,Single,Silver,6
3885,66,Female,East,36,19004.83051847067,509,Divorced,Silver,6
3886,66,Female,North,47,10752.25589041123,761,Single,New,1
3887,55,Male,West,43,71007.05761065875,380,Single,Platinum,14
3888,22,Female,West,1,24272.617801435015,621,Divorced,Silver,3
3889,25,Female,West,29,89439.74719053105,714,Single,Platinum,14
3890,51,Male,North,1,46206.970896753875,489,Divorced,Gold,11
3891,65,Female,East,8,29886.666742607456,532,Single,Silver,7
3892,69,Male,West,16,54387.7862918481,691,Married,Platinum,14
3893,29,Female,West,28,74656.83842229145,468,Single,Platinum,12
3894,55,Female,West,22,40427.49150804827,742,Married,Gold,8
3895,18,Male,South,18,90226.67131889462,467,Divorced,Platinum,14
3896,48,Male,North,22,3397.2266402996233,530,Married,New,1
3897,21,Female,North,41,16040.584799092005,449,Divorced,Silver,6
3898,66,Female,North,12,13137.588102684196,849,Single,New,1
3899,62,Male,North,19,49678.556581285215,685,Married,Gold,8
3900,67,Female,North,25,9094.970780421278,680,Single,New,1
3901,22,Female,South,5,69762.34804733258,574,Married,Platinum,12
3902,47,Female,East,34,47525.43997490121,361,Divorced,Gold,11
3903,41,Female,South,39,30655.089682333175,766,Divorced,Gold,9
3904,20,Male,West,10,13142.040774642006,827,Divorced,New,2
3905,28,Male,South,47,44536.23695975089,449,Divorced,Gold,9
3906,62,Male,North,7,2993.070259151551,441,Single,New,2
3907,21,Male,South,37,2785.51856338576,415,Single,New,1
3908,43,Male,North,47,8756.26791367936,364,Single,New,1
3909,44,Male,South,15,42319.07922153488,728,Single,Gold,10
3910,63,Female,North,42,49780.454366240716,609,Single,Gold,8
3911,60,Male,West,24,17020.04514418723,729,Divorced,Silver,6
3912,44,Female,North,26,4205.15566509832,460,Single,New,2
3913,59,Female,South,26,3800.92034623316,605,Single,New,2
3914,68,Female,West,46,8921.190139470187,660,Single,New,2
3915,67,Male,South,26,3297.6686803870957,577,Divorced,New,2
3916,23,Female,West,10,4181.1489790675305,595,Divorced,New,2
3917,32,Male,East,17,2285.5048810788476,468,Divorced,New,1
3918,47,Female,East,14,17754.00982649187,758,Divorced,New,1
3919,59,Female,East,2,18565.549259382795,306,Single,Silver,3
3920,54,Male,South,48,16024.804083483292,431,Single,Silver,7
3921,54,Female,South,13,71755.43663454484,646,Married,Platinum,13
3922,59,Female,West,27,4523.123115653812,552,Single,New,2
3923,54,Female,West,9,11776.092043053755,709,Divorced,New,2
3924,52,Female,West,7,17003.96339844023,842,Divorced,Silver,3
3925,40,Male,West,48,28448.35820074891,654,Single,Silver,7
3926,23,Female,North,10,1610.600378961075,667,Married,New,1
3927,21,Female,East,9,10993.1095669632,810,Divorced,New,1
3928,35,Male,North,22,18675.70921707609,832,Married,Silver,6
3929,26,Female,North,23,29292.587844847534,827,Divorced,Silver,7
3930,66,Female,North,7,54269.212475992754,827,Divorced,Platinum,14
3931,46,Female,North,48,90800.7413371441,701,Single,Platinum,14
3932,30,Female,East,9,9028.469379869444,474,Divorced,New,2
3933,64,Male,North,27,20668.01612176328,377,Married,Silver,5
3934,69,Female,West,24,64694.71999159212,739,Married,Platinum,14
3935,34,Male,South,29,16773.77728257408,848,Single,New,1
3936,62,Female,West,17,85131.73003051114,531,Divorced,Platinum,13
3937,49,Female,South,20,88998.85814120778,699,Married,Platinum,12
3938,65,Female,West,7,91528.3390664463,512,Single,Platinum,13
3939,39,Male,West,43,35367.9091202468,492,Married,Gold,9
3940,21,Female,South,40,7182.654416979841,566,Single,New,1
3941,22,Female,East,7,56745.286214233776,425,Married,Platinum,13
3942,54,Male,North,28,5596.581983897383,681,Divorced,New,2
3943,58,Male,West,19,16128.869165125943,843,Married,New,1
3944,66,Male,East,20,17425.97905014822,801,Married,Silver,6
3945,30,Male,North,44,10765.065397195409,702,Single,New,1
3946,51,Female,East,39,59737.31431380965,560,Single,Platinum,13
3947,62,Female,East,40,4785.298730671304,686,Single,New,1
3948,39,Female,North,7,28317.61466723062,711,Married,Silver,6
3949,40,Female,West,6,40638.28849069454,645,Single,Gold,11
3950,68,Male,East,25,44969.85783467981,393,Divorced,Gold,11
3951,20,Female,West,41,17612.167924371697,627,Single,Silver,4
3952,59,Female,West,13,55298.909902761276,399,Single,Platinum,12
3953,51,Female,West,39,61980.867881611994,760,Divorced,Platinum,12
3954,49,Female,North,40,65694.02063951796,614,Single,Platinum,13
3955,62,Male,South,22,5932.918169399795,324,Single,New,2
3956,68,Female,West,49,47624.86640728882,793,Married,Gold,8
3957,66,Female,South,17,71304.63083886827,652,Married,Platinum,13
3958,38,Female,South,48,40375.9637568994,416,Single,Gold,11
3959,63,Male,East,22,15069.203039773809,498,Divorced,Silver,7
3960,61,Male,West,34,30666.24125782573,578,Single,Gold,8
3961,38,Female,West,8,54188.45999637738,378,Single,Platinum,13
3962,61,Female,West,49,43979.88170958057,723,Single,Gold,10
3963,28,Female,South,45,22292.87053157876,653,Married,Silver,5
3964,56,Male,North,18,33859.22397063716,825,Divorced,Gold,9
3965,21,Female,South,24,15925.99438689819,840,Divorced,New,2
3966,68,Female,West,42,23169.18227728554,776,Divorced,Silver,5
3967,18,Female,West,2,1799.1937162899617,309,Married,New,1
3968,45,Male,West,2,16404.127727171464,802,Married,New,1
3969,41,Female,South,27,88357.74363152552,559,Single,Platinum,12
3970,52,Female,West,14,64327.72038545484,823,Married,Platinum,12
3971,30,Male,East,48,25312.332929914613,305,Single,Silver,4
3972,64,Male,West,39,59985.9758504392,334,Married,Platinum,12
3973,51,Female,North,12,45134.576274234896,474,Single,Gold,11
3974,28,Male,East,32,28676.612536840803,741,Married,Silver,4
3975,53,Female,West,28,72093.35619008236,446,Divorced,Platinum,14
3976,68,Male,East,28,62231.10391058089,492,Single,Platinum,12
3977,34,Male,West,46,37983.534043953994,312,Married,Gold,10
3978,52,Female,North,25,12500.774726557169,829,Married,New,2
3979,35,Female,West,4,30024.78751532751,545,Single,Gold,8
3980,57,Female,East,26,6854.109506240006,413,Married,New,2
3981,39,Male,North,36,52126.332098109844,532,Divorced,Platinum,13
3982,41,Female,South,3,2893.516661955079,621,Single,New,1
3983,36,Female,North,1,17224.495561298212,837,Single,New,2
3984,54,Female,North,17,83286.25069578917,425,Single,Platinum,12
3985,56,Female,North,7,16099.933680692484,612,Single,Silver,6
3986,38,Female,East,48,43201.094821581544,810,Single,Gold,8
3987,25,Male,North,5,96528.74447878913,783,Divorced,Platinum,12
3988,45,Female,West,19,31490.049380363664,580,Single,Gold,8
3989,22,Female,North,39,38313.764553532725,582,Divorced,Gold,8
3990,34,Male,North,46,7564.905011027273,691,Divorced,New,1
3991,54,Female,West,34,83386.15015889567,822,Divorced,Platinum,14
3992,53,Female,West,35,18397.658137042476,681,Single,Silver,4
3993,36,Female,South,49,33261.34554993413,515,Divorced,Gold,8
3994,44,Female,North,16,45684.94008081864,841,Single,Gold,10
3995,51,Female,East,40,29343.66982858195,415,Divorced,Silver,4
3996,28,Male,North,47,45351.66935085658,808,Single,Gold,8
3997,62,Male,North,39,98160.22410988751,799,Married,Platinum,12
3998,64,Male,West,27,24074.931362055642,570,Married,Silver,6
3999,29,Female,South,41,96454.94303459585,739,Divorced,Platinum,13
4000,38,Male,North,38,25356.535418173302,590,Married,Silver,5
4001,28,Female,East,25,48177.695004021734,338,Divorced,Gold,9
4002,56,Female,North,26,17423.83451954386,323,Divorced,Silver,6
4003,45,Female,East,14,90778.26078719745,342,Divorced,Platinum,14
4004,22,Male,West,14,17951.187014301788,469,Married,Silver,4
4005,34,Male,South,14,30548.582038919147,639,Divorced,Gold,11
4006,37,Male,North,25,5658.2752063866665,468,Married,New,2
4007,58,Female,South,36,36365.03561123689,837,Married,Gold,11
4008,63,Male,North,4,30870.627235760356,771,Single,Gold,8
4009,29,Female,East,47,9822.739408553434,442,Married,New,2
4010,23,Male,South,15,24996.991432349892,400,Single,Silver,4
4011,34,Male,North,32,48036.24346431198,774,Divorced,Gold,9
4012,68,Female,West,18,9991.743272847534,610,Divorced,New,1
4013,36,Female,East,14,69598.33683355461,359,Single,Platinum,12
4014,43,Male,South,1,3292.6332586070366,328,Divorced,New,2
4015,65,Male,North,42,33677.68785373658,830,Single,Gold,10
4016,61,Male,South,20,75759.35538956712,372,Single,Platinum,14
4017,61,Female,North,10,42121.61555004315,693,Divorced,Gold,8
4018,69,Female,East,10,5251.804624292723,693,Single,New,2
4019,49,Male,West,24,69362.60074228412,780,Single,Platinum,12
4020,23,Male,East,34,33365.451269182566,772,Single,Gold,8
4021,53,Female,South,28,4976.736614295615,612,Divorced,New,2
4022,55,Male,South,27,54262.156853953245,737,Divorced,Platinum,13
4023,28,Female,North,40,47300.955177751835,623,Divorced,Gold,9
4024,50,Female,East,1,1422.1238688816347,386,Divorced,New,1
4025,41,Female,North,33,37612.921234631096,658,Divorced,Gold,11
4026,40,Female,East,4,32002.75738085937,496,Married,Gold,10
4027,32,Female,South,7,45499.60998934157,684,Married,Gold,10
4028,44,Female,North,9,19691.0546824189,417,Single,Silver,4
4029,28,Male,North,16,32262.112253051095,797,Married,Gold,11
4030,68,Female,East,5,76574.56494322569,761,Divorced,Platinum,13
4031,67,Female,West,34,19162.770072295403,795,Divorced,New,2
4032,34,Male,East,23,9177.80384007283,546,Divorced,New,2
4033,68,Female,West,43,18744.76561699185,533,Single,Silver,3
4034,31,Male,East,25,25794.895139403503,716,Single,Silver,3
4035,44,Female,South,13,15454.262892614868,766,Single,Silver,5
4036,35,Male,North,24,32637.035930068494,781,Single,Gold,10
4037,45,Male,East,11,39989.44740627559,664,Single,Gold,8
4038,68,Female,South,17,61437.821724417605,452,Single,Platinum,14
4039,64,Female,East,37,8184.356685641243,571,Married,New,1
4040,64,Female,North,13,9379.649548473952,691,Divorced,New,2
4041,21,Female,East,27,30086.666329655643,846,Married,Gold,8
4042,24,Male,West,20,12329.158296009799,729,Single,New,1
4043,62,Male,North,33,38791.06692152454,488,Divorced,Gold,8
4044,52,Male,West,42,23446.189325285828,551,Divorced,Silver,7
4045,65,Female,South,32,48318.05555184202,694,Divorced,Gold,10
4046,26,Male,South,8,94594.17452576468,518,Married,Platinum,13
4047,25,Female,East,29,42743.40198935932,489,Divorced,Gold,9
4048,69,Female,West,40,35147.76028167769,533,Single,Gold,8
4049,62,Male,West,19,8049.590288905252,531,Single,New,2
4050,34,Female,North,6,34053.03542574464,657,Married,Gold,11
4051,34,Male,West,44,98258.61620484083,777,Married,Platinum,14
4052,66,Female,West,39,30116.79831467996,728,Single,Gold,11
4053,50,Male,North,48,41395.410078158035,536,Married,Gold,8
4054,49,Female,North,41,16325.958703824417,332,Divorced,Silver,5
4055,25,Male,West,21,38151.99060364043,512,Married,Gold,11
4056,36,Male,East,22,42698.67080620834,678,Divorced,Gold,8
4057,55,Female,North,42,43791.96991183833,301,Divorced,Gold,10
4058,20,Female,North,10,89278.47348369675,749,Divorced,Platinum,14
4059,22,Male,West,10,15933.277027647702,726,Divorced,New,2
4060,30,Female,West,29,18769.790269289915,578,Divorced,Silver,7
4061,64,Female,North,16,28338.798644023074,513,Single,Silver,7
4062,63,Female,West,1,46222.14826027375,584,Single,Gold,8
4063,48,Male,North,17,33201.046354137,842,Single,Gold,9
4064,33,Male,East,30,8438.60065787064,573,Divorced,New,1
4065,67,Female,East,26,49452.89031820964,310,Married,Gold,9
4066,49,Female,North,46,81860.95584039588,346,Married,Platinum,13
4067,39,Male,North,19,12818.052231138938,814,Divorced,New,1
4068,46,Female,South,21,42131.876625468285,737,Married,Gold,11
4069,39,Male,South,17,13425.35069148299,726,Divorced,New,1
4070,60,Female,West,46,25139.197059634593,731,Married,Silver,6
4071,20,Female,West,40,40895.99918911747,429,Divorced,Gold,11
4072,27,Female,North,21,9365.41550880776,321,Married,New,2
4073,59,Male,North,41,6561.176888807225,688,Married,New,1
4074,38,Male,South,40,34279.63367454338,434,Single,Gold,10
4075,33,Male,South,45,17251.098733418847,831,Married,New,1
4076,29,Male,North,49,36017.56635721764,519,Married,Gold,10
4077,19,Female,East,19,35447.819058976085,632,Divorced,Gold,11
4078,58,Female,East,7,69588.83127872518,429,Married,Platinum,14
4079,41,Male,West,17,50599.833953133784,331,Married,Platinum,14
4080,52,Female,North,1,19691.406601612805,724,Married,New,2
4081,47,Female,North,37,5790.980002228284,597,Married,New,1
4082,47,Male,West,6,17734.938938729603,803,Married,New,1
4083,64,Female,South,26,18867.783335668173,656,Single,Silver,6
4084,52,Female,South,2,44932.36263267251,754,Married,Gold,10
4085,36,Male,East,32,41343.410045562705,700,Divorced,Gold,10
4086,67,Female,North,48,21362.16260669254,754,Divorced,Silver,7
4087,25,Female,South,5,29560.03839294693,333,Married,Silver,7
4088,43,Female,East,37,5444.593427317653,547,Married,New,1
4089,66,Male,East,31,43149.17163779354,341,Married,Gold,9
4090,57,Male,East,12,50767.10957449398,422,Single,Platinum,12
4091,24,Female,South,35,65072.76032493242,326,Divorced,Platinum,14
4092,47,Female,South,30,28330.373492400995,761,Single,Silver,3
4093,24,Female,North,48,26384.385916740284,446,Single,Silver,5
4094,20,Male,North,6,40735.080723513,795,Married,Gold,10
4095,18,Male,East,15,48003.19414226571,785,Married,Gold,10
4096,53,Male,East,15,74311.02566037778,759,Divorced,Platinum,12
4097,42,Female,South,16,41330.14128375551,427,Married,Gold,8
4098,54,Female,South,20,4439.375624777911,675,Divorced,New,2
4099,18,Female,North,13,24300.600550843265,382,Single,Silver,7
4100,32,Female,North,44,65950.0765460437,834,Divorced,Platinum,12
4101,54,Female,West,42,69274.60887711786,822,Divorced,Platinum,12
4102,30,Male,North,46,9696.936368865418,402,Divorced,New,2
4103,57,Female,South,31,32226.173595991804,818,Single,Gold,8
4104,25,Female,East,34,32105.10690492082,661,Single,Gold,9
4105,22,Female,West,29,15649.740291825236,555,Married,Silver,5
4106,26,Male,North,3,3880.400677842408,546,Married,New,1
4107,18,Female,North,9,69911.46212339621,491,Divorced,Platinum,14
4108,53,Male,South,11,10945.156440695462,834,Divorced,New,1
4109,52,Male,West,11,77456.54976834149,613,Single,Platinum,13
4110,19,Male,North,25,6249.713761493822,575,Single,New,2
4111,57,Male,East,22,45020.53387226656,672,Single,Gold,10
4112,40,Male,South,42,98798.40583079009,743,Divorced,Platinum,12
4113,26,Female,West,46,24290.283709385993,494,Divorced,Silver,5
4114,51,Female,North,9,2004.8572601285086,557,Single,New,1
4115,63,Male,North,20,31770.484864915656,659,Divorced,Gold,9
4116,31,Male,West,21,88877.34318251855,847,Single,Platinum,14
4117,21,Male,South,10,43006.682570718534,407,Married,Gold,9
4118,47,Female,West,22,2457.229552359056,323,Single,New,2
4119,48,Female,West,29,18800.39959025301,764,Divorced,Silver,4
4120,55,Male,South,9,26253.605809387773,321,Divorced,Silver,7
4121,28,Female,North,5,15661.557818056466,801,Divorced,New,2
4122,52,Female,East,40,79250.00312512695,800,Divorced,Platinum,13
4123,25,Male,South,11,34200.17342575819,706,Single,Gold,9
4124,20,Male,East,1,42581.15963315423,629,Single,Gold,10
4125,31,Female,North,42,88531.42977036277,585,Married,Platinum,14
4126,30,Female,West,1,8967.270029174622,446,Single,New,2
4127,62,Female,East,39,44734.34649636099,683,Married,Gold,8
4128,49,Male,North,46,41527.513020180326,310,Single,Gold,10
4129,51,Male,North,5,7059.333765220992,575,Single,New,1
4130,62,Male,West,49,39702.22925027755,602,Divorced,Gold,11
4131,36,Female,West,22,61344.912155881124,503,Married,Platinum,12
4132,55,Female,North,26,94110.34863859677,644,Divorced,Platinum,14
4133,33,Male,North,6,5793.603698506828,565,Divorced,New,2
4134,19,Female,East,32,6348.864800325115,321,Single,New,2
4135,57,Male,North,48,99505.44568765914,835,Single,Platinum,12
4136,34,Female,North,11,9865.141104453764,395,Married,New,2
4137,51,Male,East,10,79315.54924999687,744,Married,Platinum,12
4138,59,Female,South,47,51697.86310087331,562,Single,Platinum,13
4139,33,Female,East,39,69807.37690224216,682,Married,Platinum,14
4140,55,Male,East,34,48745.86560101778,849,Single,Gold,8
4141,19,Male,West,31,3594.7593313840825,691,Single,New,1
4142,19,Male,East,12,49985.37370392632,839,Single,Gold,11
4143,43,Male,North,44,1758.8577417089723,391,Married,New,1
4144,30,Male,North,16,23521.712715077807,458,Divorced,Silver,4
4145,64,Female,North,38,40308.98720349389,527,Married,Gold,8
4146,48,Male,South,3,35107.058267354005,772,Divorced,Gold,8
4147,51,Male,North,2,48972.142612902,671,Married,Gold,9
4148,56,Male,South,5,24287.568149959654,675,Divorced,Silver,4
4149,20,Male,North,11,3072.0545510020856,336,Divorced,New,1
4150,25,Male,East,25,20760.722967575042,336,Married,Silver,7
4151,40,Female,West,35,7491.064841938563,400,Married,New,1
4152,31,Male,North,35,12976.967126963136,842,Divorced,New,2
4153,44,Male,South,22,8916.45581855063,489,Single,New,1
4154,46,Male,South,37,11656.738979576241,811,Divorced,New,1
4155,56,Female,West,22,3380.5458087836378,389,Divorced,New,2
4156,56,Female,North,11,17173.4792004915,305,Single,Silver,7
4157,18,Male,East,32,32083.576775189966,438,Divorced,Gold,11
4158,34,Male,North,35,19504.7313519589,394,Single,Silver,5
4159,58,Female,North,31,49983.57492670881,685,Single,Gold,8
4160,47,Female,West,45,31886.58826523336,422,Married,Gold,11
4161,30,Female,North,8,60650.10959236442,584,Divorced,Platinum,12
4162,38,Male,East,20,35432.33598156004,665,Divorced,Gold,8
4163,36,Male,South,42,24286.945267083058,789,Single,Silver,5
4164,36,Female,West,34,87267.28482039263,624,Divorced,Platinum,14
4165,42,Male,East,4,17519.336748540456,706,Single,New,1
4166,39,Female,South,18,10086.359819388312,818,Divorced,New,2
4167,48,Female,West,4,43037.009175989304,376,Divorced,Gold,11
4168,34,Female,West,20,6676.631914303927,533,Single,New,1
4169,40,Male,South,9,15176.546818898772,783,Single,New,2
4170,49,Female,South,16,68960.42807018796,763,Divorced,Platinum,13
4171,27,Female,East,26,26961.662961918446,570,Divorced,Silver,6
4172,27,Male,North,38,13438.807954333523,766,Single,New,2
4173,53,Female,North,25,12300.122721066013,768,Married,New,1
4174,25,Male,North,4,19651.427618514193,846,Married,Silver,4
4175,69,Female,North,41,71982.3958561583,569,Divorced,Platinum,13
4176,37,Male,North,45,60702.86940013697,677,Divorced,Platinum,12
4177,49,Female,East,41,6468.141215849379,476,Divorced,New,2
4178,67,Female,West,38,47684.18405023791,573,Single,Gold,9
4179,31,Female,East,19,23931.90186243113,326,Divorced,Silver,4
4180,67,Female,East,14,72333.41537386907,359,Divorced,Platinum,14
4181,45,Female,East,21,8171.818896024136,516,Divorced,New,1
4182,63,Male,West,15,87401.93114372643,569,Married,Platinum,13
4183,69,Male,East,3,4303.523093776265,415,Divorced,New,2
4184,41,Female,East,37,24062.30205998043,544,Divorced,Silver,6
4185,32,Female,West,46,44596.857206359826,384,Single,Gold,10
4186,39,Female,East,16,18681.948870291617,749,Married,Silver,6
4187,47,Male,North,14,68313.69395420949,835,Single,Platinum,14
4188,21,Male,South,9,55288.80352749852,388,Divorced,Platinum,12
4189,30,Female,East,47,99384.01391534167,848,Divorced,Platinum,13
4190,40,Male,South,7,31717.553008462717,806,Divorced,Gold,8
4191,25,Female,East,14,17529.09187685366,707,Divorced,Silver,6
4192,35,Female,East,6,5318.487546977258,570,Divorced,New,2
4193,29,Female,North,21,27979.07750316809,823,Single,Silver,3
4194,48,Male,West,15,20338.23034421939,793,Divorced,Silver,4
4195,31,Female,South,8,45371.92295062692,747,Divorced,Gold,11
4196,51,Female,West,34,25140.51109974354,842,Married,Silver,6
4197,35,Female,North,40,81933.20385798394,649,Married,Platinum,14
